id,age,gender,country,sign_up_date,membership_level
U2815,39.0,Other,Australia,5/5/2013,Gold
U2816,43.0,Other,Canada,4/23/2020,Platinum
U2817,26.0,Male,USA,4/12/2013,Platinum
U2818,38.0,Male,UK,6/17/2018,Platinum
U2819,65.0,Non-binary,USA,6/21/2018,Gold
U2820,42.0,Other,UK,6/22/2014,Platinum
U2821,60.0,Female,Canada,1/5/2014,Platinum
U2822,41.0,Female,Australia,10/13/2019,Platinum
U2823,23.0,Non-binary,UK,6/29/2017,Platinum
U2824,21.0,Other,USA,2/22/2017,Silver
U2825,18.0,Male,India,11/7/2020,Silver
U2826,43.0,Non-binary,USA,11/7/2021,Free
U2827,56.0,Female,Australia,12/22/2015,Platinum
U2828,49.0,Female,Germany,5/21/2015,Silver
U2829,35.0,Male,USA,8/23/2020,Free
U2830,21.0,Non-binary,India,4/13/2012,Free
U2831,57.0,Male,India,12/21/2021,Gold
U2832,46.0,Male,India,1/22/2012,Silver
U2833,71.0,Non-binary,Australia,7/11/2015,Gold
U2834,51.0,Non-binary,Canada,4/1/2015,Platinum
U2835,64.0,Female,Canada,6/10/2020,Silver
U2836,66.0,Other,UK,7/20/2012,Platinum
U2837,57.0,Other,UK,6/24/2017,Silver
U2838,20.0,Female,India,12/24/2016,Platinum
U2839,50.0,Other,Australia,12/28/2020,Gold
U2840,72.0,Male,UK,6/7/2017,Free
U2841,42.0,Non-binary,Canada,6/1/2016,Free
U2842,52.0,Female,Germany,7/24/2013,Silver
U2843,22.0,Non-binary,Canada,12/6/2021,Gold
U2844,62.0,Non-binary,Canada,11/7/2012,Gold
U2845,41.0,Female,Canada,6/2/2019,Gold
U2846,48.0,Female,USA,7/3/2017,Free
U2847,72.0,Male,India,9/17/2018,Gold
U2848,33.0,Other,India,7/8/2014,Silver
U2849,50.0,Non-binary,India,11/13/2016,Gold
U2850,33.0,Male,USA,4/20/2018,Silver
U2851,44.0,Female,Germany,1/11/2021,Free
U2852,36.0,Other,USA,7/28/2017,Platinum
U2853,50.0,Female,USA,11/29/2014,Silver
U2854,57.0,Female,Australia,6/5/2012,Silver
U2855,69.0,Other,India,3/2/2021,Silver
U2856,48.0,Female,Canada,9/18/2011,Silver
U2857,47.0,Non-binary,Australia,12/10/2020,Silver
U2858,55.0,Male,Canada,12/20/2021,Free
U2859,75.0,Non-binary,Canada,12/14/2015,Silver
U2860,18.0,Female,USA,5/9/2018,Gold
U2861,46.0,Non-binary,UK,4/21/2017,Platinum
U2862,38.0,Male,Australia,12/11/2020,Free
U2863,63.0,Other,India,8/26/2017,Gold
U2864,29.0,Female,Australia,3/14/2020,Platinum
U2865,26.0,Non-binary,Canada,2/8/2012,Silver
U2866,24.0,Other,Canada,8/3/2019,Silver
U2867,62.0,Male,Australia,7/16/2015,Gold
U2868,62.0,Female,India,9/6/2011,Gold
U2869,29.0,Male,Germany,7/3/2018,Platinum
U2870,67.0,Other,India,12/11/2018,Platinum
U2871,50.0,Female,UK,9/30/2020,Gold
U2872,22.0,Other,USA,11/17/2021,Free
U2873,23.0,Female,Canada,11/25/2015,Platinum
U2874,52.0,Male,India,12/4/2011,Free
U2875,54.0,Female,Australia,8/20/2021,Free
U2876,75.0,Female,UK,10/5/2015,Free
U2877,18.0,Female,Australia,9/19/2015,Platinum
U2878,71.0,Other,USA,7/10/2018,Silver
U2879,18.0,Other,UK,8/25/2013,Gold
U2880,25.0,Non-binary,Australia,2/14/2012,Gold
U2881,45.0,Female,Canada,4/24/2020,Silver
U2882,60.0,Female,Australia,8/11/2018,Free
U2883,39.0,Non-binary,UK,11/13/2016,Silver
U2884,68.0,Male,Australia,3/13/2018,Gold
U2885,56.0,Female,USA,2/9/2017,Free
U2886,41.0,Female,India,4/2/2014,Silver
U2887,62.0,Female,Canada,5/6/2021,Platinum
U2888,21.0,Other,UK,1/1/2022,Free
U2889,55.0,Female,Germany,6/12/2019,Platinum
U2890,44.0,Female,India,9/3/2020,Silver
U2891,64.0,Female,India,2/4/2014,Silver
U2892,58.0,Male,Canada,11/17/2017,Platinum
U2893,18.0,Other,Australia,5/15/2018,Platinum
U2894,40.0,Non-binary,Australia,10/15/2017,Platinum
U2895,26.0,Other,UK,4/26/2012,Free
U2896,29.0,Female,UK,11/4/2020,Silver
U2897,64.0,Non-binary,UK,6/26/2017,Free
U2898,47.0,Other,Germany,10/30/2019,Gold
U2899,45.0,Male,Australia,12/22/2019,Silver
U2900,41.0,Female,UK,4/15/2014,Free
U2901,31.0,Male,Australia,5/7/2013,Free
U2902,42.0,Non-binary,India,3/16/2018,Gold
U2903,73.0,Other,UK,7/24/2014,Gold
U2904,44.0,Female,Canada,9/23/2020,Silver
U2905,25.0,Non-binary,Canada,7/28/2018,Gold
U2906,60.0,Other,UK,4/21/2012,Free
U2907,19.0,Other,India,10/3/2011,Free
U2908,26.0,Non-binary,India,2/27/2018,Gold
U2909,18.0,Non-binary,Germany,9/6/2015,Silver
U2910,49.0,Non-binary,USA,1/19/2020,Free
U2911,39.0,Non-binary,UK,6/28/2011,Free
U2912,53.0,Non-binary,India,2/18/2013,Free
U2913,51.0,Other,India,3/4/2021,Platinum
U2914,56.0,Non-binary,Germany,7/14/2020,Silver
U2915,68.0,Other,UK,9/22/2017,Gold
U2916,27.0,Female,USA,5/29/2015,Free
U2917,28.0,Male,Canada,1/26/2015,Platinum
U2918,64.0,Non-binary,Australia,11/13/2021,Free
U2919,42.0,Male,Canada,6/26/2012,Free
U2920,34.0,Other,Germany,1/29/2018,Gold
U2921,29.0,Other,UK,2/7/2012,Silver
U2922,49.0,Other,Australia,10/23/2019,Platinum
U2923,74.0,Other,Australia,7/17/2015,Free
U2924,38.0,Other,Canada,7/29/2013,Silver
U2925,70.0,Female,Canada,9/7/2015,Free
U2926,59.0,Other,Germany,3/16/2013,Free
U2927,45.0,Female,Australia,6/18/2018,Free
U2928,39.0,Other,UK,3/26/2014,Gold
U2929,74.0,Female,UK,12/7/2015,Free
U2930,24.0,Other,Germany,8/21/2015,Free
U2931,61.0,Male,Australia,8/5/2012,Platinum
U2932,48.0,Female,USA,4/24/2011,Silver
U2933,70.0,Non-binary,India,4/7/2020,Platinum
U2934,57.0,Other,Australia,3/10/2018,Silver
U2935,20.0,Other,USA,9/12/2020,Gold
U2936,25.0,Female,India,8/27/2019,Gold
U2937,29.0,Other,UK,2/13/2022,Platinum
U2938,59.0,Male,Australia,2/2/2019,Free
U2939,34.0,Non-binary,USA,1/3/2020,Platinum
U2940,46.0,Male,UK,4/26/2015,Platinum
U2941,36.0,Female,India,4/18/2014,Free
U2942,67.0,Male,Canada,1/13/2017,Free
U2943,41.0,Male,USA,2/6/2013,Free
U2944,57.0,Male,Australia,6/25/2021,Free
U2945,22.0,Female,Australia,1/23/2018,Platinum
U2946,68.0,Female,Australia,1/30/2012,Silver
U2947,27.0,Other,Canada,5/21/2013,Platinum
U2948,71.0,Non-binary,Canada,3/2/2020,Silver
U2949,35.0,Female,UK,9/4/2012,Gold
U2950,29.0,Female,Australia,6/10/2018,Silver
U2951,43.0,Non-binary,Australia,11/19/2015,Silver
U2952,30.0,Female,Canada,8/15/2014,Silver
U2953,67.0,Female,USA,10/15/2020,Gold
U2954,26.0,Other,Germany,1/2/2021,Platinum
U2955,72.0,Non-binary,Germany,6/3/2020,Platinum
U2956,51.0,Other,Canada,12/3/2013,Free
U2957,34.0,Non-binary,USA,1/13/2021,Silver
U2958,20.0,Male,Germany,12/31/2021,Gold
U2959,47.0,Non-binary,India,5/30/2014,Platinum
U2960,62.0,Non-binary,Canada,3/1/2014,Platinum
U2961,63.0,Non-binary,Canada,8/18/2011,Gold
U2962,23.0,Non-binary,India,5/15/2019,Silver
U2963,26.0,Female,Australia,2/15/2013,Silver
U2964,38.0,Other,UK,12/23/2020,Free
U2965,70.0,Male,India,1/25/2022,Platinum
U2966,35.0,Other,Germany,2/26/2014,Silver
U2967,59.0,Male,USA,9/11/2019,Free
U2968,28.0,Other,Germany,7/30/2011,Free
U2969,21.0,Female,Germany,9/2/2014,Platinum
U2970,54.0,Female,Australia,10/27/2014,Platinum
U2971,22.0,Other,USA,10/3/2012,Silver
U2972,29.0,Male,Canada,3/3/2012,Platinum
U2973,20.0,Female,Germany,11/27/2017,Gold
U2974,55.0,Male,UK,8/30/2017,Free
U2975,64.0,Other,India,8/12/2015,Platinum
U2976,31.0,Female,Canada,12/1/2019,Silver
U2977,32.0,Other,Germany,11/27/2018,Platinum
U2978,28.0,Male,Canada,3/26/2021,Platinum
U2979,37.0,Male,Australia,11/12/2017,Gold
U2980,43.0,Female,USA,10/9/2013,Free
U2981,66.0,Male,Canada,11/2/2011,Platinum
U2982,55.0,Non-binary,Canada,8/18/2018,Silver
U2983,42.0,Female,Australia,10/9/2011,Platinum
U2984,62.0,Female,UK,12/1/2021,Gold
U2985,51.0,Non-binary,UK,3/5/2015,Gold
U2986,47.0,Female,Germany,6/24/2016,Silver
U2987,52.0,Non-binary,USA,5/7/2021,Platinum
U2988,22.0,Female,UK,9/17/2013,Silver
U2989,48.0,Female,Germany,2/8/2022,Platinum
U2990,59.0,Non-binary,Australia,4/12/2011,Gold
U2991,47.0,Female,USA,12/22/2015,Gold
U2992,35.0,Female,USA,5/2/2012,Silver
U2993,31.0,Other,USA,1/5/2012,Free
U2994,72.0,Other,Germany,6/21/2011,Platinum
U2995,70.0,Male,India,5/10/2021,Silver
U2996,40.0,Other,India,4/8/2015,Gold
U2997,19.0,Male,Germany,11/3/2014,Gold
U2998,28.0,Other,Germany,6/3/2011,Free
U2999,28.0,Female,Canada,7/10/2016,Free
U3000,55.0,Other,USA,8/31/2016,Free
U3001,50.0,Female,Canada,7/7/2015,Free
U3002,55.0,Female,USA,4/11/2021,Silver
U3003,71.0,Female,Canada,12/26/2013,Platinum
U3004,57.0,Male,Australia,10/28/2020,Gold
U3005,28.0,Male,UK,1/6/2018,Platinum
U3006,57.0,Female,UK,12/4/2016,Gold
U3007,24.0,Female,Germany,3/4/2015,Silver
U3008,54.0,Other,India,10/24/2013,Silver
U3009,52.0,Female,Australia,2/26/2014,Platinum
U3010,35.0,Other,UK,9/11/2020,Gold
U3011,27.0,Other,India,10/11/2013,Silver
U3012,43.0,Female,Germany,7/29/2013,Platinum
U3013,25.0,Non-binary,India,1/23/2018,Silver
U3014,54.0,Male,USA,3/2/2016,Free
U3015,44.0,Male,Australia,6/22/2021,Gold
U3016,39.0,Other,Germany,7/6/2014,Platinum
U3017,27.0,Female,Australia,4/15/2018,Gold
U3018,44.0,Female,Australia,5/14/2018,Free
U3019,66.0,Other,UK,6/13/2012,Gold
U3020,47.0,Non-binary,India,4/9/2014,Silver
U3021,50.0,Other,Australia,11/30/2011,Free
U3022,71.0,Other,Australia,10/23/2017,Platinum
U3023,48.0,Female,India,7/26/2012,Silver
U3024,18.0,Male,Germany,9/16/2020,Free
U3025,46.0,Other,Australia,9/30/2021,Free
U3026,20.0,Non-binary,Germany,3/9/2016,Free
U3027,45.0,Female,Australia,3/2/2013,Platinum
U3028,62.0,Male,Germany,2/25/2013,Silver
U3029,66.0,Female,India,8/11/2012,Silver
U3030,24.0,Other,UK,1/1/2018,Free
U3031,23.0,Male,Canada,3/13/2021,Silver
U3032,75.0,Other,Canada,8/19/2016,Gold
U3033,52.0,Non-binary,Germany,3/15/2021,Silver
U3034,75.0,Female,Canada,4/29/2013,Silver
U3035,49.0,Other,Germany,3/22/2015,Free
U3036,68.0,Other,Australia,10/30/2013,Platinum
U3037,68.0,Female,USA,7/9/2015,Gold
U3038,71.0,Female,Australia,8/31/2021,Free
U3039,33.0,Non-binary,Canada,8/8/2016,Gold
U3040,70.0,Female,India,12/13/2014,Platinum
U3041,60.0,Female,USA,10/20/2017,Platinum
U3042,38.0,Female,India,8/24/2020,Gold
U3043,59.0,Female,UK,5/27/2019,Silver
U3044,58.0,Non-binary,Germany,10/3/2013,Gold
U3045,25.0,Male,Australia,10/20/2021,Platinum
U3046,48.0,Non-binary,Australia,8/20/2012,Silver
U3047,42.0,Female,UK,10/10/2020,Free
U3048,28.0,Other,UK,4/21/2012,Gold
U3049,62.0,Non-binary,USA,4/27/2016,Free
U3050,44.0,Male,UK,9/2/2020,Platinum
U3051,30.0,Male,USA,10/24/2021,Gold
U3052,69.0,Non-binary,USA,3/27/2014,Silver
U3053,60.0,Male,UK,11/20/2019,Free
U3054,60.0,Non-binary,Australia,5/19/2018,Gold
U3055,33.0,Male,India,1/7/2020,Silver
U3056,67.0,Female,Australia,6/3/2018,Gold
U3057,65.0,Non-binary,India,4/1/2020,Platinum
U3058,23.0,Non-binary,Canada,6/25/2013,Silver
U3059,45.0,Female,UK,2/18/2021,Silver
U3060,72.0,Other,India,10/23/2012,Gold
U3061,18.0,Female,India,5/21/2011,Gold
U3062,69.0,Non-binary,UK,8/4/2011,Gold
U3063,45.0,Other,India,6/15/2019,Gold
U3064,56.0,Non-binary,India,5/27/2011,Silver
U3065,47.0,Other,Germany,11/2/2017,Silver
U3066,66.0,Non-binary,Australia,10/29/2020,Silver
U3067,63.0,Female,Australia,11/23/2013,Gold
U3068,48.0,Non-binary,Germany,12/25/2017,Free
U3069,56.0,Male,India,9/20/2014,Gold
U3070,39.0,Female,Canada,3/24/2021,Free
U3071,63.0,Female,Germany,10/6/2021,Silver
U3072,69.0,Male,Canada,5/3/2013,Platinum
U3073,43.0,Female,UK,6/8/2014,Free
U3074,21.0,Male,Germany,6/7/2012,Platinum
U3075,37.0,Other,Canada,12/2/2011,Free
U3076,61.0,Male,Germany,1/20/2013,Silver
U3077,36.0,Other,India,2/16/2020,Platinum
U3078,59.0,Female,India,6/19/2017,Free
U3079,58.0,Other,Germany,8/26/2011,Platinum
U3080,33.0,Male,Canada,11/23/2013,Free
U3081,23.0,Female,Germany,2/9/2017,Free
U3082,50.0,Non-binary,USA,1/6/2015,Free
U3083,65.0,Female,India,9/30/2015,Platinum
U3084,68.0,Male,Australia,9/1/2017,Platinum
U3085,22.0,Non-binary,UK,5/2/2011,Platinum
U3086,68.0,Non-binary,UK,1/9/2018,Gold
U3087,73.0,Other,Germany,2/11/2012,Platinum
U3088,30.0,Non-binary,Australia,1/22/2015,Gold
U3089,26.0,Male,Canada,10/11/2011,Platinum
U3090,35.0,Male,Canada,8/1/2019,Gold
U3091,49.0,Non-binary,Canada,4/30/2018,Platinum
U3092,69.0,Female,India,10/17/2015,Free
U3093,54.0,Non-binary,Australia,2/17/2021,Platinum
U3094,72.0,Other,Australia,1/24/2013,Gold
U3095,59.0,Non-binary,Germany,8/7/2011,Free
U3096,28.0,Female,Canada,12/11/2018,Platinum
U3097,28.0,Female,Australia,10/28/2019,Free
U3098,50.0,Other,Germany,7/10/2014,Gold
U3099,63.0,Non-binary,USA,1/8/2015,Platinum
U3100,26.0,Other,UK,7/31/2016,Silver
U3101,51.0,Non-binary,UK,8/1/2021,Gold
U3102,59.0,Female,Germany,4/21/2019,Free
U3103,48.0,Non-binary,Canada,4/23/2013,Silver
U3104,43.0,Other,Australia,4/22/2016,Platinum
U3105,73.0,Non-binary,Australia,10/7/2013,Platinum
U3106,40.0,Non-binary,UK,11/16/2019,Free
U3107,31.0,Male,Germany,5/4/2014,Free
U3108,62.0,Non-binary,Germany,7/31/2021,Free
U3109,57.0,Male,Germany,8/15/2019,Gold
U3110,46.0,Non-binary,Germany,3/22/2018,Gold
U3111,43.0,Other,Canada,11/3/2017,Free
U3112,33.0,Female,USA,3/12/2017,Silver
U3113,22.0,Non-binary,India,5/24/2020,Platinum
U3114,38.0,Non-binary,UK,6/3/2014,Free
U3115,65.0,Male,India,8/27/2014,Platinum
U3116,44.0,Male,India,2/4/2012,Free
U3117,37.0,Other,UK,1/23/2019,Gold
U3118,75.0,Other,India,2/25/2016,Platinum
U3119,70.0,Female,Germany,7/24/2017,Free
U3120,45.0,Male,India,10/12/2021,Gold
U3121,55.0,Female,India,3/27/2020,Gold
U3122,40.0,Other,UK,7/1/2021,Gold
U3123,54.0,Other,UK,7/10/2020,Gold
U3124,71.0,Other,Canada,10/21/2017,Free
U3125,71.0,Other,Australia,3/9/2021,Silver
U3126,53.0,Non-binary,UK,11/13/2016,Silver
U3127,30.0,Other,India,2/27/2017,Silver
U3128,25.0,Other,UK,7/18/2018,Gold
U3129,61.0,Non-binary,Germany,12/3/2015,Platinum
U3130,30.0,Male,Canada,11/17/2012,Silver
U3131,27.0,Female,Germany,3/20/2014,Silver
U3132,37.0,Other,Australia,8/28/2012,Gold
U3133,62.0,Other,USA,5/23/2011,Silver
U3134,46.0,Other,Australia,11/28/2011,Gold
U3135,37.0,Male,Germany,3/10/2015,Platinum
U3136,43.0,Female,Australia,8/18/2013,Free
U3137,27.0,Non-binary,Australia,10/6/2015,Free
U3138,59.0,Other,Germany,5/7/2012,Free
U3139,48.0,Male,Canada,3/25/2015,Silver
U3140,51.0,Other,Germany,8/5/2015,Platinum
U3141,28.0,Other,Germany,1/1/2013,Silver
U3142,62.0,Non-binary,USA,3/2/2015,Gold
U3143,67.0,Female,USA,10/14/2013,Free
U3144,69.0,Non-binary,USA,6/11/2017,Platinum
U3145,62.0,Other,Germany,6/4/2012,Platinum
U3146,70.0,Other,India,3/15/2016,Free
U3147,70.0,Non-binary,Canada,12/31/2014,Free
U3148,29.0,Male,India,8/28/2015,Platinum
U3149,33.0,Male,USA,10/30/2020,Gold
U3150,49.0,Other,India,5/19/2017,Free
U3151,54.0,Other,USA,9/1/2020,Free
U3152,44.0,Other,Germany,2/23/2012,Free
U3153,53.0,Male,Germany,10/14/2011,Gold
U3154,65.0,Non-binary,Germany,6/9/2020,Platinum
U3155,31.0,Non-binary,Canada,4/4/2020,Gold
U3156,49.0,Male,Germany,8/11/2018,Platinum
U3157,59.0,Male,Germany,10/3/2011,Platinum
U3158,34.0,Other,Canada,2/13/2020,Gold
U3159,23.0,Non-binary,India,1/6/2021,Platinum
U3160,71.0,Male,Canada,4/27/2015,Platinum
U3161,66.0,Female,India,1/17/2020,Free
U3162,20.0,Female,UK,6/16/2020,Gold
U3163,54.0,Female,Australia,5/31/2013,Gold
U3164,30.0,Female,UK,8/17/2020,Free
U3165,40.0,Non-binary,Australia,10/9/2017,Silver
U3166,34.0,Non-binary,USA,3/2/2017,Free
U3167,39.0,Other,Canada,6/19/2012,Gold
U3168,37.0,Non-binary,India,3/24/2018,Gold
U3169,54.0,Non-binary,Australia,3/19/2018,Silver
U3170,22.0,Male,Canada,1/20/2020,Free
U3171,61.0,Other,Germany,5/14/2017,Gold
U3172,51.0,Female,UK,2/11/2013,Silver
U3173,43.0,Other,UK,3/5/2017,Platinum
U3174,62.0,Male,India,8/23/2018,Free
U3175,55.0,Female,Germany,3/12/2015,Gold
U3176,35.0,Male,Germany,2/19/2020,Free
U3177,33.0,Female,Australia,4/6/2018,Silver
U3178,36.0,Other,Canada,2/23/2012,Free
U3179,26.0,Other,Germany,1/5/2019,Platinum
U3180,30.0,Female,India,7/11/2012,Platinum
U3181,71.0,Non-binary,USA,3/2/2019,Free
U3182,59.0,Other,USA,1/11/2014,Silver
U3183,73.0,Non-binary,UK,11/13/2018,Platinum
U3184,74.0,Male,UK,6/27/2017,Gold
U3185,39.0,Male,Australia,5/29/2020,Silver
U3186,46.0,Female,USA,11/30/2018,Free
U3187,39.0,Other,Australia,2/20/2017,Silver
U3188,50.0,Non-binary,UK,5/20/2021,Silver
U3189,72.0,Other,Australia,7/26/2019,Gold
U3190,34.0,Other,India,5/6/2015,Silver
U3191,70.0,Non-binary,Canada,6/28/2019,Platinum
U3192,35.0,Female,UK,8/29/2017,Silver
U3193,63.0,Other,India,7/29/2017,Platinum
U3194,70.0,Male,UK,3/28/2021,Platinum
U3195,66.0,Female,Australia,6/21/2017,Platinum
U3196,27.0,Male,Australia,8/4/2019,Platinum
U3197,45.0,Male,India,7/29/2016,Gold
U3198,24.0,Male,Australia,4/21/2011,Free
U3199,54.0,Other,Australia,2/10/2014,Free
U3200,48.0,Other,USA,3/24/2019,Silver
U3201,73.0,Non-binary,Canada,3/24/2019,Platinum
U3202,55.0,Non-binary,India,12/11/2020,Silver
U3203,28.0,Non-binary,Australia,4/3/2011,Silver
U3204,63.0,Non-binary,Canada,9/22/2016,Platinum
U3205,28.0,Other,India,3/29/2019,Gold
U3206,40.0,Female,USA,12/14/2014,Free
U3207,63.0,Male,UK,2/5/2019,Free
U3208,54.0,Male,Germany,2/25/2014,Gold
U3209,40.0,Female,UK,3/2/2013,Silver
U3210,48.0,Male,UK,9/13/2018,Gold
U3211,29.0,Other,Canada,4/29/2014,Gold
U3212,51.0,Non-binary,UK,4/14/2020,Platinum
U3213,73.0,Other,Canada,10/25/2017,Platinum
U3214,74.0,Female,Canada,8/7/2016,Gold
U3215,69.0,Female,India,10/6/2013,Gold
U3216,65.0,Non-binary,Canada,12/20/2012,Free
U3217,66.0,Female,Germany,10/17/2017,Platinum
U3218,28.0,Other,UK,7/19/2020,Platinum
U3219,22.0,Female,Germany,12/24/2020,Silver
U3220,41.0,Male,Canada,2/23/2021,Platinum
U3221,48.0,Other,UK,9/5/2021,Gold
U3222,60.0,Female,Canada,4/16/2017,Free
U3223,49.0,Male,India,8/15/2014,Platinum
U3224,18.0,Other,UK,10/8/2011,Free
U3225,52.0,Non-binary,Australia,1/23/2015,Platinum
U3226,48.0,Female,Germany,6/28/2015,Platinum
U3227,58.0,Female,Australia,7/23/2019,Gold
U3228,48.0,Other,Canada,11/16/2016,Silver
U3229,45.0,Non-binary,Australia,1/22/2020,Gold
U3230,52.0,Non-binary,Canada,3/8/2020,Platinum
U3231,70.0,Female,Australia,2/2/2017,Free
U3232,40.0,Other,Germany,6/20/2021,Silver
U3233,47.0,Male,Australia,10/19/2017,Free
U3234,33.0,Non-binary,USA,7/21/2017,Platinum
U3235,21.0,Female,UK,9/30/2015,Platinum
U3236,35.0,Male,USA,7/9/2018,Platinum
U3237,69.0,Female,India,8/28/2016,Gold
U3238,33.0,Other,Canada,9/8/2013,Silver
U3239,65.0,Non-binary,UK,11/25/2015,Platinum
U3240,40.0,Female,Germany,8/22/2011,Gold
U3241,25.0,Other,Germany,11/1/2013,Silver
U3242,45.0,Female,USA,1/31/2022,Platinum
U3243,30.0,Non-binary,USA,7/29/2021,Platinum
U3244,41.0,Male,Germany,4/13/2012,Platinum
U3245,26.0,Other,Australia,9/12/2013,Silver
U3246,30.0,Other,USA,11/27/2015,Silver
U3247,52.0,Non-binary,Germany,3/22/2013,Platinum
U3248,74.0,Female,India,10/12/2017,Gold
U3249,55.0,Other,India,8/23/2017,Free
U3250,28.0,Non-binary,USA,6/29/2013,Silver
U3251,30.0,Other,USA,12/16/2017,Gold
U3252,56.0,Male,Germany,12/12/2014,Silver
U3253,28.0,Male,India,11/16/2014,Platinum
U3254,19.0,Female,India,1/21/2021,Gold
U3255,69.0,Female,UK,4/6/2021,Free
U3256,69.0,Other,Germany,6/6/2019,Free
U3257,19.0,Non-binary,USA,1/4/2019,Silver
U3258,33.0,Female,India,3/20/2013,Gold
U3259,18.0,Non-binary,Canada,10/10/2018,Platinum
U3260,33.0,Male,USA,1/15/2018,Silver
U3261,67.0,Other,Australia,10/10/2019,Silver
U3262,50.0,Other,USA,11/24/2021,Platinum
U3263,20.0,Female,USA,8/10/2018,Silver
U3264,22.0,Non-binary,India,7/22/2018,Silver
U3265,31.0,Female,Australia,2/22/2012,Free
U3266,55.0,Non-binary,India,3/29/2016,Silver
U3267,20.0,Female,UK,10/20/2021,Gold
U3268,29.0,Male,UK,11/17/2013,Silver
U3269,19.0,Male,Australia,3/30/2021,Free
U3270,60.0,Other,UK,3/31/2019,Free
U3271,45.0,Male,Germany,12/20/2016,Silver
U3272,26.0,Other,Germany,7/8/2011,Silver
U3273,43.0,Non-binary,USA,6/24/2020,Platinum
U3274,31.0,Male,Germany,7/1/2016,Free
U3275,20.0,Other,UK,3/22/2013,Gold
U3276,26.0,Other,Germany,4/16/2014,Gold
U3277,54.0,Male,Australia,11/11/2011,Gold
U3278,40.0,Male,Germany,8/5/2021,Platinum
U3279,55.0,Female,Germany,7/1/2021,Gold
U3280,69.0,Male,Canada,2/23/2021,Gold
U3281,38.0,Male,Australia,3/30/2016,Silver
U3282,49.0,Male,Germany,5/13/2013,Gold
U3283,35.0,Male,USA,8/5/2014,Silver
U3284,69.0,Male,Australia,8/30/2018,Free
U3285,24.0,Female,India,6/10/2013,Gold
U3286,37.0,Male,Australia,4/18/2015,Free
U3287,44.0,Other,Canada,4/21/2019,Silver
U3288,45.0,Female,USA,2/9/2015,Free
U3289,28.0,Other,Germany,3/27/2016,Platinum
U3290,49.0,Non-binary,Canada,11/8/2011,Silver
U3291,28.0,Other,Germany,7/4/2020,Platinum
U3292,44.0,Male,UK,11/29/2017,Silver
U3293,42.0,Non-binary,UK,10/27/2021,Platinum
U3294,36.0,Female,India,6/3/2021,Silver
U3295,49.0,Other,USA,7/23/2021,Platinum
U3296,30.0,Male,India,5/25/2017,Gold
U3297,45.0,Female,Australia,5/31/2019,Silver
U3298,48.0,Female,India,2/13/2016,Silver
U3299,73.0,Other,USA,6/27/2012,Free
U3300,74.0,Female,India,7/2/2011,Silver
U3301,43.0,Other,Germany,5/31/2020,Free
U3302,24.0,Female,India,8/13/2014,Free
U3303,64.0,Female,Australia,7/20/2012,Gold
U3304,43.0,Female,Canada,1/9/2018,Gold
U3305,54.0,Female,Canada,12/2/2016,Free
U3306,31.0,Other,India,10/29/2018,Platinum
U3307,61.0,Non-binary,India,1/18/2017,Silver
U3308,24.0,Other,Canada,9/3/2021,Silver
U3309,64.0,Other,India,6/23/2021,Silver
U3310,37.0,Other,Australia,8/6/2020,Gold
U3311,42.0,Male,Germany,10/16/2018,Silver
U3312,66.0,Female,Germany,4/25/2020,Platinum
U3313,22.0,Female,Australia,5/21/2015,Silver
U3314,49.0,Non-binary,Germany,6/18/2018,Platinum
U3315,19.0,Male,Canada,8/3/2011,Free
U3316,29.0,Male,UK,12/26/2012,Free
U3317,63.0,Female,India,7/18/2017,Silver
U3318,36.0,Other,UK,10/9/2017,Gold
U3319,27.0,Non-binary,India,4/30/2012,Gold
U3320,50.0,Female,India,6/15/2019,Free
U3321,51.0,Male,India,3/24/2017,Gold
U3322,40.0,Male,Australia,6/11/2013,Platinum
U3323,31.0,Non-binary,Germany,12/9/2020,Silver
U3324,61.0,Female,Australia,2/15/2016,Gold
U3325,51.0,Non-binary,UK,3/7/2019,Silver
U3326,38.0,Male,Canada,4/29/2014,Gold
U3327,45.0,Non-binary,Germany,7/2/2020,Platinum
U3328,71.0,Other,Australia,10/3/2015,Silver
U3329,73.0,Other,USA,11/26/2021,Silver
U3330,54.0,Male,India,9/19/2020,Silver
U3331,23.0,Other,Australia,4/17/2013,Platinum
U3332,47.0,Female,India,8/26/2021,Gold
U3333,42.0,Other,India,6/22/2014,Gold
U3334,23.0,Non-binary,USA,5/16/2019,Free
U3335,47.0,Other,Canada,7/20/2018,Gold
U3336,59.0,Non-binary,Germany,4/17/2019,Platinum
U3337,63.0,Non-binary,USA,1/20/2012,Gold
U3338,50.0,Female,Australia,6/7/2020,Free
U3339,71.0,Other,USA,1/27/2021,Silver
U3340,69.0,Non-binary,India,6/16/2021,Platinum
U3341,46.0,Female,Canada,4/19/2021,Gold
U3342,70.0,Female,UK,11/2/2021,Free
U3343,52.0,Male,Canada,12/12/2014,Platinum
U3344,34.0,Male,Germany,5/10/2021,Free
U3345,68.0,Female,Germany,2/25/2016,Free
U3346,57.0,Male,UK,8/22/2020,Platinum
U3347,68.0,Non-binary,UK,4/12/2012,Gold
U3348,72.0,Non-binary,Australia,7/25/2017,Gold
U3349,43.0,Non-binary,Australia,5/30/2013,Platinum
U3350,75.0,Non-binary,Germany,9/22/2020,Platinum
